<<<<<<< HEAD
time,hexokinase,glucose,glucose6phosphate,phosphoglucoisomerase,fructose6phosphate,phosphoglucoisomerase2,glucose6phosphatereversible
1.9,1e-09,9.99999999998e-07,1.8981018981e-18,1e-06,1.80319565889e-24,1e-06,1.14202409848e-30
2.0,1e-09,9.99999999998e-07,1.998001998e-18,1e-06,1.99800066334e-24,1e-06,1.33200066467e-30
2.1,1e-09,9.99999999998e-07,2.0979020979e-18,1e-06,2.20279565776e-24,1e-06,1.54195723081e-30
2.2,1e-09,9.99999999998e-07,2.1978021978e-18,1e-06,2.41758064115e-24,1e-06,1.77289279585e-30
2.3,1e-09,9.99999999998e-07,2.2977022977e-18,1e-06,2.6423556125e-24,1e-06,2.02580635864e-30
2.4,1e-09,9.99999999998e-07,2.3976023976e-18,1e-06,2.87712057083e-24,1e-06,2.30169691792e-30
2.5,1e-09,9.99999999998e-07,2.4975024975e-18,1e-06,3.12187551512e-24,1e-06,2.60156347234e-30
2.6,1e-09,9.99999999997e-07,2.5974025974e-18,1e-06,3.37662044437e-24,1e-06,2.92640502044e-30
2.7,1e-09,9.99999999997e-07,2.6973026973e-18,1e-06,3.64135535759e-24,1e-06,3.27722056068e-30
2.8,1e-09,9.99999999997e-07,2.7972027972e-18,1e-06,3.91608025377e-24,1e-06,3.65500909139e-30
2.9,1e-09,9.99999999997e-07,2.8971028971e-18,1e-06,4.20079513192e-24,1e-06,4.06076961083e-30
3.0,1e-09,9.99999999997e-07,2.997002997e-18,1e-06,4.49549999102e-24,1e-06,4.49550111714e-30
3.1,1e-09,9.99999999997e-07,3.0969030969e-18,1e-06,4.80019483009e-24,1e-06,4.96020260837e-30
3.2,1e-09,9.99999999997e-07,3.1968031968e-18,1e-06,5.11487964811e-24,1e-06,5.45587308246e-30
3.3,1e-09,9.99999999997e-07,3.2967032967e-18,1e-06,5.43955444409e-24,1e-06,5.98351153726e-30
3.4,1e-09,9.99999999997e-07,3.3966033966e-18,1e-06,5.77421921703e-24,1e-06,6.54411697051e-30
3.5,1e-09,9.99999999997e-07,3.4965034965e-18,1e-06,6.11887396593e-24,1e-06,7.13868837986e-30
3.6,1e-09,9.99999999996e-07,3.5964035964e-18,1e-06,6.47351868978e-24,1e-06,7.76822476286e-30
3.7,1e-09,9.99999999996e-07,3.6963036963e-18,1e-06,6.83815338759e-24,1e-06,8.43372511695e-30
3.8,1e-09,9.99999999996e-07,3.7962037962e-18,1e-06,7.21277805834e-24,1e-06,9.13618843947e-30
3.9,1e-09,9.99999999996e-07,3.8961038961e-18,1e-06,7.59739270106e-24,1e-06,9.87661372768e-30
4.0,1e-09,9.99999999996e-07,3.996003996e-18,1e-06,7.99199731472e-24,1e-06,1.06559999787e-29
4.1,1e-09,9.99999999996e-07,4.0959040959e-18,1e-06,8.39659189833e-24,1e-06,1.14753461896e-29
4.2,1e-09,9.99999999996e-07,4.1958041958e-18,1e-06,8.81117645089e-24,1e-06,1.23356513573e-29
4.3,1e-09,9.99999999996e-07,4.2957042957e-18,1e-06,9.2357509714e-24,1e-06,1.32379144787e-29
4.4,1e-09,9.99999999996e-07,4.3956043956e-18,1e-06,9.67031545886e-24,1e-06,1.41831345505e-29
4.5,1e-09,9.99999999996e-07,4.4955044955e-18,1e-06,1.01148699123e-23,1e-06,1.51723105694e-29
4.6,1e-09,9.99999999995e-07,4.5954045954e-18,1e-06,1.05694143306e-23,1e-06,1.62064415318e-29
4.7,1e-09,9.99999999995e-07,4.6953046953e-18,1e-06,1.10339487129e-23,1e-06,1.72865264343e-29
4.8,1e-09,9.99999999995e-07,4.7952047952e-18,1e-06,1.15084730581e-23,1e-06,1.84135642732e-29
4.9,1e-09,9.99999999995e-07,4.8951048951e-18,1e-06,1.19929873653e-23,1e-06,1.95885540446e-29
5.0,1e-09,9.99999999995e-07,4.995004995e-18,1e-06,1.24874916334e-23,1e-06,2.08124947449e-29
5.1,1e-09,9.99999999995e-07,5.09490509491e-18,1e-06,1.29919858615e-23,1e-06,2.208638537e-29
5.2,1e-09,9.99999999995e-07,5.19480519481e-18,1e-06,1.35064700485e-23,1e-06,2.34112249158e-29
5.3,1e-09,9.99999999995e-07,5.29470529471e-18,1e-06,1.40309441934e-23,1e-06,2.47880123783e-29
5.4,1e-09,9.99999999995e-07,5.39460539461e-18,1e-06,1.45654082953e-23,1e-06,2.62177467531e-29
5.5,1e-09,9.99999999995e-07,5.49450549451e-18,1e-06,1.51098623531e-23,1e-06,2.77014270359e-29
5.6,1e-09,9.99999999994e-07,5.59440559441e-18,1e-06,1.56643063659e-23,1e-06,2.92400522222e-29
5.7,1e-09,9.99999999994e-07,5.69430569431e-18,1e-06,1.62287403325e-23,1e-06,3.08346213075e-29
5.8,1e-09,9.99999999994e-07,5.79420579421e-18,1e-06,1.68031642522e-23,1e-06,3.24861332872e-29
5.9,1e-09,9.99999999994e-07,5.89410589411e-18,1e-06,1.73875781237e-23,1e-06,3.41955871564e-29
6.0,1e-09,9.99999999994e-07,5.99400599401e-18,1e-06,1.79819819462e-23,1e-06,3.59639819103e-29
6.1,1e-09,9.99999999994e-07,6.09390609391e-18,1e-06,1.85863757186e-23,1e-06,3.77923165439e-29
6.2,1e-09,9.99999999994e-07,6.19380619381e-18,1e-06,1.92007594399e-23,1e-06,3.96815900523e-29
6.3,1e-09,9.99999999994e-07,6.29370629371e-18,1e-06,1.98251331092e-23,1e-06,4.16328014302e-29
6.4,1e-09,9.99999999994e-07,6.39360639361e-18,1e-06,2.04594967254e-23,1e-06,4.36469496723e-29
6.5,1e-09,9.99999999994e-07,6.49350649351e-18,1e-06,2.11038502875e-23,1e-06,4.57250337734e-29
6.6,1e-09,9.99999999993e-07,6.59340659341e-18,1e-06,2.17581937945e-23,1e-06,4.7868052728e-29
6.7,1e-09,9.99999999993e-07,6.69330669331e-18,1e-06,2.24225272455e-23,1e-06,5.00770055305e-29
6.8,1e-09,9.99999999993e-07,6.79320679321e-18,1e-06,2.30968506394e-23,1e-06,5.23528911752e-29
6.9,1e-09,9.99999999993e-07,6.89310689311e-18,1e-06,2.37811639752e-23,1e-06,5.46967086564e-29
7.0,1e-09,9.99999999993e-07,6.99300699301e-18,1e-06,2.4475467252e-23,1e-06,5.71094569683e-29
7.1,1e-09,9.99999999993e-07,7.09290709291e-18,1e-06,2.51797604686e-23,1e-06,5.95921351048e-29
7.2,1e-09,9.99999999993e-07,7.19280719281e-18,1e-06,2.58940436242e-23,1e-06,6.214574206e-29
7.3,1e-09,9.99999999993e-07,7.29270729271e-18,1e-06,2.66183167177e-23,1e-06,6.47712768276e-29
7.4,1e-09,9.99999999993e-07,7.39260739261e-18,1e-06,2.73525797481e-23,1e-06,6.74697384014e-29
7.5,1e-09,9.99999999993e-07,7.49250749251e-18,1e-06,2.80968327144e-23,1e-06,7.02421257751e-29
7.6,1e-09,9.99999999992e-07,7.59240759241e-18,1e-06,2.88510756157e-23,1e-06,7.30894379421e-29
7.7,1e-09,9.99999999992e-07,7.69230769231e-18,1e-06,2.96153084508e-23,1e-06,7.6012673896e-29
7.8,1e-09,9.99999999992e-07,7.79220779221e-18,1e-06,3.03895312189e-23,1e-06,7.90128326301e-29
7.9,1e-09,9.99999999992e-07,7.89210789211e-18,1e-06,3.11737439189e-23,1e-06,8.20909131375e-29
8.0,1e-09,9.99999999992e-07,7.99200799201e-18,1e-06,3.19679465498e-23,1e-06,8.52479144115e-29
8.1,1e-09,9.99999999992e-07,8.09190809191e-18,1e-06,3.27721391106e-23,1e-06,8.84848354451e-29
8.2,1e-09,9.99999999992e-07,8.19180819181e-18,1e-06,3.35863216003e-23,1e-06,9.18026752313e-29
8.3,1e-09,9.99999999992e-07,8.29170829171e-18,1e-06,3.44104940179e-23,1e-06,9.52024327628e-29
8.4,1e-09,9.99999999992e-07,8.39160839161e-18,1e-06,3.52446563625e-23,1e-06,9.86851070324e-29
8.5,1e-09,9.99999999992e-07,8.49150849151e-18,1e-06,3.60888086329e-23,1e-06,1.02251697033e-28
8.6,1e-09,9.99999999991e-07,8.59140859141e-18,1e-06,3.69429508283e-23,1e-06,1.05903201757e-28
8.7,1e-09,9.99999999991e-07,8.69130869131e-18,1e-06,3.78070829475e-23,1e-06,1.09640620196e-28
8.8,1e-09,9.99999999991e-07,8.79120879121e-18,1e-06,3.86812049897e-23,1e-06,1.13464951343e-28
8.9,1e-09,9.99999999991e-07,8.89110889111e-18,1e-06,3.95653169537e-23,1e-06,1.17377194191e-28
9.0,1e-09,9.99999999991e-07,8.99100899101e-18,1e-06,4.04594188387e-23,1e-06,1.21378347732e-28
9.1,1e-09,9.99999999991e-07,9.09090909091e-18,1e-06,4.13635106435e-23,1e-06,1.25469410956e-28
9.2,1e-09,9.99999999991e-07,9.19080919081e-18,1e-06,4.22775923673e-23,1e-06,1.29651382858e-28
9.3,1e-09,9.99999999991e-07,9.29070929071e-18,1e-06,4.3201664009e-23,1e-06,1.33925262427e-28
9.4,1e-09,9.99999999991e-07,9.39060939061e-18,1e-06,4.41357255675e-23,1e-06,1.38292048657e-28
9.5,1e-09,9.99999999991e-07,9.49050949051e-18,1e-06,4.5079777042e-23,1e-06,1.42752740538e-28
9.6,1e-09,9.9999999999e-07,9.59040959041e-18,1e-06,4.60338184313e-23,1e-06,1.47308337062e-28
9.7,1e-09,9.9999999999e-07,9.69030969031e-18,1e-06,4.69978497345e-23,1e-06,1.51959837221e-28
9.8,1e-09,9.9999999999e-07,9.79020979021e-18,1e-06,4.79718709507e-23,1e-06,1.56708240006e-28
9.9,1e-09,9.9999999999e-07,9.89010989011e-18,1e-06,4.89558820787e-23,1e-06,1.61554544408e-28
10.0,1e-09,9.9999999999e-07,9.99000999001e-18,1e-06,4.99498831176e-23,1e-06,1.66499749419e-28
10.1,1e-09,9.9999999999e-07,1.00899100899e-17,1e-06,5.09538740664e-23,1e-06,1.71544854029e-28
10.2,1e-09,9.9999999999e-07,1.01898101898e-17,1e-06,5.19678549241e-23,1e-06,1.76690857229e-28
10.3,1e-09,9.9999999999e-07,1.02897102897e-17,1e-06,5.29918256897e-23,1e-06,1.81938758011e-28
10.4,1e-09,9.9999999999e-07,1.03896103896e-17,1e-06,5.40257863622e-23,1e-06,1.87289555364e-28
10.5,1e-09,9.9999999999e-07,1.04895104895e-17,1e-06,5.50697369406e-23,1e-06,1.9274424828e-28
10.6,1e-09,9.99999999989e-07,1.05894105894e-17,1e-06,5.61236774238e-23,1e-06,1.98303835749e-28
10.7,1e-09,9.99999999989e-07,1.06893106893e-17,1e-06,5.7187607811e-23,1e-06,2.03969316761e-28
10.8,1e-09,9.99999999989e-07,1.07892107892e-17,1e-06,5.8261528101e-23,1e-06,2.09741690308e-28
10.9,1e-09,9.99999999989e-07,1.08891108891e-17,1e-06,5.93454382929e-23,1e-06,2.15621955378e-28
11.0,1e-09,9.99999999989e-07,1.0989010989e-17,1e-06,6.04393383857e-23,1e-06,2.21611110963e-28
11.1,1e-09,9.99999999989e-07,1.10889110889e-17,1e-06,6.15432283783e-23,1e-06,2.27710156052e-28
11.2,1e-09,9.99999999989e-07,1.11888111888e-17,1e-06,6.26571082699e-23,1e-06,2.33920089635e-28
11.3,1e-09,9.99999999989e-07,1.12887112887e-17,1e-06,6.37809780593e-23,1e-06,2.40241910703e-28
11.4,1e-09,9.99999999989e-07,1.13886113886e-17,1e-06,6.49148377456e-23,1e-06,2.46676618244e-28
11.5,1e-09,9.99999999989e-07,1.14885114885e-17,1e-06,6.60586873278e-23,1e-06,2.53225211248e-28
11.6,1e-09,9.99999999988e-07,1.15884115884e-17,1e-06,6.72125268048e-23,1e-06,2.59888688706e-28
11.7,1e-09,9.99999999988e-07,1.16883116883e-17,1e-06,6.83763561758e-23,1e-06,2.66668049606e-28
11.8,1e-09,9.99999999988e-07,1.17882117882e-17,1e-06,6.95501754396e-23,1e-06,2.73564292938e-28
11.9,1e-09,9.99999999988e-07,1.18881118881e-17,1e-06,7.07339845952e-23,1e-06,2.8057841769e-28
12.0,1e-09,9.99999999988e-07,1.1988011988e-17,1e-06,7.19277836418e-23,1e-06,2.87711422853e-28
12.1,1e-09,9.99999999988e-07,1.20879120879e-17,1e-06,7.31315725782e-23,1e-06,2.94964307415e-28
12.2,1e-09,9.99999999988e-07,1.21878121878e-17,1e-06,7.43453514035e-23,1e-06,3.02338070365e-28
12.3,1e-09,9.99999999988e-07,1.22877122877e-17,1e-06,7.55691201167e-23,1e-06,3.09833710692e-28
12.4,1e-09,9.99999999988e-07,1.23876123876e-17,1e-06,7.68028787167e-23,1e-06,3.17452227384e-28
12.5,1e-09,9.99999999988e-07,1.24875124875e-17,1e-06,7.80466272026e-23,1e-06,3.25194619431e-28
12.6,1e-09,9.99999999987e-07,1.25874125874e-17,1e-06,7.93003655734e-23,1e-06,3.33061885821e-28
12.7,1e-09,9.99999999987e-07,1.26873126873e-17,1e-06,8.0564093828e-23,1e-06,3.41055025542e-28
12.8,1e-09,9.99999999987e-07,1.27872127872e-17,1e-06,8.18378119655e-23,1e-06,3.49175037583e-28
12.9,1e-09,9.99999999987e-07,1.28871128871e-17,1e-06,8.31215199848e-23,1e-06,3.57422920931e-28
13.0,1e-09,9.99999999987e-07,1.2987012987e-17,1e-06,8.4415217885e-23,1e-06,3.65799674576e-28
13.1,1e-09,9.99999999987e-07,1.30869130869e-17,1e-06,8.57189056651e-23,1e-06,3.74306297504e-28
13.2,1e-09,9.99999999987e-07,1.31868131868e-17,1e-06,8.70325833241e-23,1e-06,3.82943788705e-28
13.3,1e-09,9.99999999987e-07,1.32867132867e-17,1e-06,8.83562508608e-23,1e-06,3.91713147165e-28
13.4,1e-09,9.99999999987e-07,1.33866133866e-17,1e-06,8.96899082745e-23,1e-06,4.00615371873e-28
13.5,1e-09,9.99999999987e-07,1.34865134865e-17,1e-06,9.1033555564e-23,1e-06,4.09651461816e-28
13.6,1e-09,9.99999999986e-07,1.35864135864e-17,1e-06,9.23871927284e-23,1e-06,4.18822415981e-28
13.7,1e-09,9.99999999986e-07,1.36863136863e-17,1e-06,9.37508197666e-23,1e-06,4.28129233357e-28
13.8,1e-09,9.99999999986e-07,1.37862137862e-17,1e-06,9.51244366777e-23,1e-06,4.37572912931e-28
13.9,1e-09,9.99999999986e-07,1.38861138861e-17,1e-06,9.65080434606e-23,1e-06,4.47154453689e-28
14.0,1e-09,9.99999999986e-07,1.3986013986e-17,1e-06,9.79016401144e-23,1e-06,4.56874854618e-28
14.1,1e-09,9.99999999986e-07,1.40859140859e-17,1e-06,9.9305226638e-23,1e-06,4.66735114707e-28
14.2,1e-09,9.99999999986e-07,1.41858141858e-17,1e-06,1.00718803031e-22,1e-06,4.76736232942e-28
14.3,1e-09,9.99999999986e-07,1.42857142857e-17,1e-06,1.02142369291e-22,1e-06,4.86879208309e-28
14.4,1e-09,9.99999999986e-07,1.43856143856e-17,1e-06,1.03575925418e-22,1e-06,4.97165039795e-28
14.5,1e-09,9.99999999986e-07,1.44855144855e-17,1e-06,1.05019471411e-22,1e-06,5.07594726388e-28
14.6,1e-09,9.99999999985e-07,1.45854145854e-17,1e-06,1.06473007269e-22,1e-06,5.18169267073e-28
14.7,1e-09,9.99999999985e-07,1.46853146853e-17,1e-06,1.07936532991e-22,1e-06,5.28889660837e-28
14.8,1e-09,9.99999999985e-07,1.47852147852e-17,1e-06,1.09410048575e-22,1e-06,5.39756906667e-28
14.9,1e-09,9.99999999985e-07,1.48851148851e-17,1e-06,1.10893554022e-22,1e-06,5.50772003548e-28
15.0,1e-09,9.99999999985e-07,1.4985014985e-17,1e-06,1.12387049329e-22,1e-06,5.61935950466e-28
15.1,1e-09,9.99999999985e-07,1.50849150849e-17,1e-06,1.13890534496e-22,1e-06,5.73249746409e-28
15.2,1e-09,9.99999999985e-07,1.51848151848e-17,1e-06,1.15404009522e-22,1e-06,5.84714390361e-28
15.3,1e-09,9.99999999985e-07,1.52847152847e-17,1e-06,1.16927474406e-22,1e-06,5.96330881308e-28
15.4,1e-09,9.99999999985e-07,1.53846153846e-17,1e-06,1.18460929146e-22,1e-06,6.08100218237e-28
15.5,1e-09,9.99999999985e-07,1.54845154845e-17,1e-06,1.20004373743e-22,1e-06,6.20023400133e-28
15.6,1e-09,9.99999999984e-07,1.55844155844e-17,1e-06,1.21557808194e-22,1e-06,6.32101425981e-28
15.7,1e-09,9.99999999984e-07,1.56843156843e-17,1e-06,1.23121232499e-22,1e-06,6.44335294767e-28
15.8,1e-09,9.99999999984e-07,1.57842157842e-17,1e-06,1.24694646657e-22,1e-06,6.56726005476e-28
15.9,1e-09,9.99999999984e-07,1.58841158841e-17,1e-06,1.26278050667e-22,1e-06,6.69274557093e-28
16.0,1e-09,9.99999999984e-07,1.5984015984e-17,1e-06,1.27871444528e-22,1e-06,6.81981948604e-28
16.1,1e-09,9.99999999984e-07,1.60839160839e-17,1e-06,1.29474828238e-22,1e-06,6.94849178994e-28
16.2,1e-09,9.99999999984e-07,1.61838161838e-17,1e-06,1.31088201797e-22,1e-06,7.07877247247e-28
16.3,1e-09,9.99999999984e-07,1.62837162837e-17,1e-06,1.32711565204e-22,1e-06,7.21067152348e-28
16.4,1e-09,9.99999999984e-07,1.63836163836e-17,1e-06,1.34344918458e-22,1e-06,7.34419893283e-28
16.5,1e-09,9.99999999984e-07,1.64835164835e-17,1e-06,1.35988261558e-22,1e-06,7.47936469035e-28
16.6,1e-09,9.99999999983e-07,1.65834165834e-17,1e-06,1.37641594503e-22,1e-06,7.61617878589e-28
16.7,1e-09,9.99999999983e-07,1.66833166833e-17,1e-06,1.39304917291e-22,1e-06,7.7546512093e-28
16.8,1e-09,9.99999999983e-07,1.67832167832e-17,1e-06,1.40978229922e-22,1e-06,7.89479195042e-28
16.9,1e-09,9.99999999983e-07,1.68831168831e-17,1e-06,1.42661532396e-22,1e-06,8.03661099909e-28
17.0,1e-09,9.99999999983e-07,1.6983016983e-17,1e-06,1.44354824709e-22,1e-06,8.18011834516e-28
17.1,1e-09,9.99999999983e-07,1.70829170829e-17,1e-06,1.46058106863e-22,1e-06,8.32532397846e-28
17.2,1e-09,9.99999999983e-07,1.71828171828e-17,1e-06,1.47771378856e-22,1e-06,8.47223788883e-28
17.3,1e-09,9.99999999983e-07,1.72827172827e-17,1e-06,1.49494640686e-22,1e-06,8.62087006611e-28
17.4,1e-09,9.99999999983e-07,1.73826173826e-17,1e-06,1.51227892353e-22,1e-06,8.77123050015e-28
17.5,1e-09,9.99999999983e-07,1.74825174825e-17,1e-06,1.52971133856e-22,1e-06,8.92332918077e-28
17.6,1e-09,9.99999999982e-07,1.75824175824e-17,1e-06,1.54724365194e-22,1e-06,9.07717609781e-28
17.7,1e-09,9.99999999982e-07,1.76823176823e-17,1e-06,1.56487586366e-22,1e-06,9.2327812411e-28
17.8,1e-09,9.99999999982e-07,1.77822177822e-17,1e-06,1.5826079737e-22,1e-06,9.39015460048e-28
17.9,1e-09,9.99999999982e-07,1.78821178821e-17,1e-06,1.60043998206e-22,1e-06,9.54930616578e-28
18.0,1e-09,9.99999999982e-07,1.7982017982e-17,1e-06,1.61837188873e-22,1e-06,9.71024592684e-28
18.1,1e-09,9.99999999982e-07,1.80819180819e-17,1e-06,1.6364036937e-22,1e-06,9.87298387347e-28
18.2,1e-09,9.99999999982e-07,1.81818181818e-17,1e-06,1.65453539696e-22,1e-06,1.00375299955e-27
18.3,1e-09,9.99999999982e-07,1.82817182817e-17,1e-06,1.6727669985e-22,1e-06,1.02038942828e-27
18.4,1e-09,9.99999999982e-07,1.83816183816e-17,1e-06,1.6910984983e-22,1e-06,1.03720867252e-27
18.5,1e-09,9.99999999982e-07,1.84815184815e-17,1e-06,1.70952989636e-22,1e-06,1.05421173124e-27
18.6,1e-09,9.99999999981e-07,1.85814185814e-17,1e-06,1.72806119267e-22,1e-06,1.07139960344e-27
18.7,1e-09,9.99999999981e-07,1.86813186813e-17,1e-06,1.74669238722e-22,1e-06,1.08877328809e-27
18.8,1e-09,9.99999999981e-07,1.87812187812e-17,1e-06,1.76542347999e-22,1e-06,1.10633378418e-27
18.9,1e-09,9.99999999981e-07,1.88811188811e-17,1e-06,1.78425447099e-22,1e-06,1.12408209068e-27
19.0,1e-09,9.99999999981e-07,1.8981018981e-17,1e-06,1.80318536019e-22,1e-06,1.14201920659e-27
19.1,1e-09,9.99999999981e-07,1.90809190809e-17,1e-06,1.82221614759e-22,1e-06,1.16014613088e-27
19.2,1e-09,9.99999999981e-07,1.91808191808e-17,1e-06,1.84134683317e-22,1e-06,1.17846386254e-27
19.3,1e-09,9.99999999981e-07,1.92807192807e-17,1e-06,1.86057741694e-22,1e-06,1.19697340054e-27
19.4,1e-09,9.99999999981e-07,1.93806193806e-17,1e-06,1.87990789887e-22,1e-06,1.21567574387e-27
19.5,1e-09,9.99999999981e-07,1.94805194805e-17,1e-06,1.89933827896e-22,1e-06,1.23457189151e-27
19.6,1e-09,9.9999999998e-07,1.95804195804e-17,1e-06,1.9188685572e-22,1e-06,1.25366284244e-27
19.7,1e-09,9.9999999998e-07,1.96803196803e-17,1e-06,1.93849873358e-22,1e-06,1.27294959565e-27
19.8,1e-09,9.9999999998e-07,1.97802197802e-17,1e-06,1.95822880809e-22,1e-06,1.29243315011e-27
19.9,1e-09,9.9999999998e-07,1.98801198801e-17,1e-06,1.97805878071e-22,1e-06,1.3121145048e-27
20.0,1e-09,9.9999999998e-07,1.998001998e-17,1e-06,1.99798865144e-22,1e-06,1.33199465871e-27
20.1,1e-09,9.9999999998e-07,2.00799200799e-17,1e-06,2.01801842027e-22,1e-06,1.35207461082e-27
20.2,1e-09,9.9999999998e-07,2.01798201798e-17,1e-06,2.03814808719e-22,1e-06,1.37235536011e-27
20.3,1e-09,9.9999999998e-07,2.02797202797e-17,1e-06,2.05837765218e-22,1e-06,1.39283790556e-27
20.4,1e-09,9.9999999998e-07,2.03796203796e-17,1e-06,2.07870711525e-22,1e-06,1.41352324615e-27
20.5,1e-09,9.9999999998e-07,2.04795204795e-17,1e-06,2.09913647637e-22,1e-06,1.43441238086e-27
20.6,1e-09,9.99999999979e-07,2.05794205794e-17,1e-06,2.11966573554e-22,1e-06,1.45550630867e-27
20.7,1e-09,9.99999999979e-07,2.06793206793e-17,1e-06,2.14029489274e-22,1e-06,1.47680602856e-27
20.8,1e-09,9.99999999979e-07,2.07792207792e-17,1e-06,2.16102394798e-22,1e-06,1.49831253952e-27
20.9,1e-09,9.99999999979e-07,2.08791208791e-17,1e-06,2.18185290123e-22,1e-06,1.52002684052e-27
21.0,1e-09,9.99999999979e-07,2.0979020979e-17,1e-06,2.20278175249e-22,1e-06,1.54194993054e-27
21.1,1e-09,9.99999999979e-07,2.10789210789e-17,1e-06,2.22381050175e-22,1e-06,1.56408280856e-27
21.2,1e-09,9.99999999979e-07,2.11788211788e-17,1e-06,2.24493914899e-22,1e-06,1.58642647357e-27
21.3,1e-09,9.99999999979e-07,2.12787212787e-17,1e-06,2.26616769422e-22,1e-06,1.60898192453e-27
21.4,1e-09,9.99999999979e-07,2.13786213786e-17,1e-06,2.28749613741e-22,1e-06,1.63175016044e-27
21.5,1e-09,9.99999999979e-07,2.14785214785e-17,1e-06,2.30892447856e-22,1e-06,1.65473218028e-27
21.6,1e-09,9.99999999978e-07,2.15784215784e-17,1e-06,2.33045271765e-22,1e-06,1.67792898301e-27
21.7,1e-09,9.99999999978e-07,2.16783216783e-17,1e-06,2.35208085469e-22,1e-06,1.70134156762e-27
21.8,1e-09,9.99999999978e-07,2.17782217782e-17,1e-06,2.37380888965e-22,1e-06,1.72497093309e-27
21.9,1e-09,9.99999999978e-07,2.18781218781e-17,1e-06,2.39563682253e-22,1e-06,1.74881807841e-27
22.0,1e-09,9.99999999978e-07,2.1978021978e-17,1e-06,2.41756465332e-22,1e-06,1.77288400254e-27
22.1,1e-09,9.99999999978e-07,2.20779220779e-17,1e-06,2.43959238201e-22,1e-06,1.79716970447e-27
22.2,1e-09,9.99999999978e-07,2.21778221778e-17,1e-06,2.46172000858e-22,1e-06,1.82167618317e-27
22.3,1e-09,9.99999999978e-07,2.22777222777e-17,1e-06,2.48394753303e-22,1e-06,1.84640443763e-27
22.4,1e-09,9.99999999978e-07,2.23776223776e-17,1e-06,2.50627495535e-22,1e-06,1.87135546682e-27
22.5,1e-09,9.99999999978e-07,2.24775224775e-17,1e-06,2.52870227553e-22,1e-06,1.89653026973e-27
22.6,1e-09,9.99999999977e-07,2.25774225774e-17,1e-06,2.55122949355e-22,1e-06,1.92192984533e-27
22.7,1e-09,9.99999999977e-07,2.26773226773e-17,1e-06,2.57385660941e-22,1e-06,1.94755519259e-27
22.8,1e-09,9.99999999977e-07,2.27772227772e-17,1e-06,2.5965836231e-22,1e-06,1.97340731051e-27
22.9,1e-09,9.99999999977e-07,2.28771228771e-17,1e-06,2.61941053461e-22,1e-06,1.99948719805e-27
23.0,1e-09,9.99999999977e-07,2.2977022977e-17,1e-06,2.64233734392e-22,1e-06,2.02579585419e-27
23.1,1e-09,9.99999999977e-07,2.30769230769e-17,1e-06,2.66536405104e-22,1e-06,2.05233427792e-27
23.2,1e-09,9.99999999977e-07,2.31768231768e-17,1e-06,2.68849065594e-22,1e-06,2.07910346821e-27
23.3,1e-09,9.99999999977e-07,2.32767232767e-17,1e-06,2.71171715861e-22,1e-06,2.10610442403e-27
23.4,1e-09,9.99999999977e-07,2.33766233766e-17,1e-06,2.73504355906e-22,1e-06,2.13333814437e-27
